timestamp,cpu_usage,ram_usage,disk_usage,bytes_sent_per_second,bytes_received_per_second,packets_sent_per_second,packets_received_per_second,active_connections,response_time_ms,anomaly_score,status
2026-08-19 13:09:24,4.9,87.1,74.4,1895.774193498722,2798.4579153179434,4.7663422545385545,5.996366062161408,171,445.39,0.23932307985347778,NORMAL
2026-08-19 13:09:30,4.0,81.5,74.4,22124.361015429342,17822.020411033885,10.493890064166257,21.450745866457495,165,447.22,0.1867127678119983,NORMAL
2026-08-19 13:09:37,21.1,80.2,74.4,8954.74786452553,11148.533904160518,10.174973901328828,19.116617632799617,161,440.16,0.22514759274662122,NORMAL
2026-08-19 13:09:43,10.2,81.3,74.4,20130.730698149826,9532.373580362053,13.284246372788264,24.869344953708264,161,460.92,0.20730357549758593,NORMAL
2026-08-19 13:09:50,6.8,80.9,74.4,10495.957709729273,7186.590727828775,10.008321491812794,11.856011613378234,160,420.62,0.21278354752400735,NORMAL
2026-08-19 13:10:48,11.1,84.8,72.6,519.0672952963798,668.3609364197195,4.943498050441712,6.920897270618397,147,669.67,0.18721011107752694,NORMAL
2026-08-19 13:10:55,5.6,81.6,72.6,7682.687399810666,6050.610839880974,9.92729273856463,14.22418064033141,138,449.57,0.20702977233878556,NORMAL
2026-08-19 13:11:01,13.0,84.5,72.6,7209.542945513007,7607.844035935736,16.203647615027737,17.746852149792282,157,452.01,0.22446044262599435,NORMAL
2026-08-19 13:11:08,0.1,84.6,72.6,3898.6837098602564,4436.263315579191,5.696003840664541,9.236762984861418,156,432.64,0.21378486095727106,NORMAL
2026-08-19 13:11:14,2.5,83.5,72.6,3518.43615012297,5891.892309401705,9.586598167770783,13.142916842911557,160,443.57,0.22375216393390807,NORMAL
2026-08-19 13:11:21,15.6,83.7,72.6,5078.518974312105,6835.146346847292,10.78536234343155,15.09950728080417,167,442.45,0.2394378982389463,NORMAL
2026-08-19 13:11:27,5.4,84.5,72.6,14075.304573299136,17867.154733337444,27.16733678675931,33.650451247235964,179,446.76,0.18354920771624944,NORMAL
2026-08-19 13:11:34,3.5,85.0,72.6,5274.367275882868,6549.180736589886,12.331931905267403,13.256826798162457,184,428.72,0.21107111715899357,NORMAL
2026-08-19 13:11:40,12.6,86.3,72.6,6617.959044634912,4751.2639967313235,7.888097393577183,10.362794615091595,184,449.86,0.23176156334570808,NORMAL
2026-08-19 13:11:47,17.8,85.9,72.6,10408.091441911209,7151.549414078975,11.982747342716962,19.049495775601326,182,437.58,0.22799310781080806,NORMAL
2026-08-19 13:11:53,18.3,85.7,72.6,7724.976273654075,6410.59575671603,12.966290478308368,15.281699492292006,180,436.14,0.23224151522255354,NORMAL
2026-08-19 13:12:00,9.6,85.8,72.6,3351.3827663918755,2823.3300561935243,5.711181022314821,6.482962241546554,171,445.87,0.23432112290479074,NORMAL
2026-08-19 13:12:06,12.0,85.2,72.6,7226.207545136443,21139.136975723537,26.38033966436096,26.843152640928697,177,475.49,0.20475356714248083,NORMAL
2026-08-19 13:12:13,16.4,84.9,72.6,6580.3443264217985,4462.143326148568,9.03577897593237,9.801522956943588,179,459.45,0.24116888303448836,NORMAL
2026-08-19 13:12:19,2.9,84.3,72.6,5212.599830754539,5336.533620240915,12.762412564974241,14.146288626236506,177,604.88,0.1714529884190083,NORMAL
2026-08-19 13:12:26,19.0,84.2,72.6,20855.7583489093,12232.016512831713,19.88113108200293,26.65878940541302,184,436.86,0.20704396517903478,NORMAL
2026-08-19 13:12:32,15.3,85.1,72.6,13947.308790625382,20555.057993333434,14.66399211028931,21.91880925959034,179,446.53,0.21474073715981035,NORMAL
2026-08-19 13:12:39,12.7,84.8,72.6,23237.01113007064,10352.069896687906,14.633751565165037,25.10843689602001,187,447.07,0.1999479018617455,NORMAL
2026-08-19 13:12:45,51.3,87.3,72.6,11197.37337277036,7468.1027290350585,7.248189573052652,17.889148733491652,194,423.19,0.13945971319465728,NORMAL
2026-08-19 13:12:52,17.3,86.3,72.6,15399.707953157607,7317.564335815864,15.137125169603266,21.161083145261706,192,420.14,0.2139687450788484,NORMAL
2026-08-19 13:12:58,8.2,86.6,72.6,13010.685201231192,7558.308653131573,8.352576839641971,14.38499344605006,184,429.4,0.209427661794014,NORMAL
2026-08-19 13:13:05,20.0,85.8,72.6,7853.476531462153,6727.796099309278,12.833993938006667,13.607126102946829,185,1393.3,0.0936446773465815,NORMAL
2026-08-19 13:13:12,10.8,85.7,72.6,8282.911877264856,8884.292770799826,13.050099926821478,16.00991640506965,191,441.19,0.218446911083921,NORMAL
2026-08-19 13:13:19,28.1,87.4,72.6,4699.405173642956,4874.571836108794,11.420557729050206,12.500880757473873,189,445.18,0.22520987704643608,NORMAL
2026-08-19 13:13:25,4.8,88.6,72.6,2521.6120262179584,4412.512704963572,5.395966062462005,8.016863864229265,183,422.74,0.21068179070284898,NORMAL
2026-08-19 13:13:32,26.5,86.6,72.6,6224.501646462772,5915.672386725186,12.3655359254289,16.075196703057568,187,460.29,0.22346968268319783,NORMAL
2026-08-19 13:13:38,2.6,85.9,72.6,6434.284567581174,5463.713893189308,8.623188603196022,11.394927797080458,187,461.37,0.20998054366125773,NORMAL
2026-08-19 13:13:45,6.5,85.7,72.6,4106.520734590703,5330.69222736525,5.076996262606518,12.615566470719227,187,435.31,0.2199999428582055,NORMAL
2026-08-19 13:13:51,29.7,87.2,72.6,26496.995198501118,19074.920049095574,14.984104928348025,27.805555537140663,186,428.47,0.1804251057520726,NORMAL
2026-08-19 13:13:57,30.2,88.1,72.6,10080.121573386947,9519.977692988918,11.724300443472925,16.969382220816076,190,435.91,0.20514811391788174,NORMAL
2026-08-19 13:14:04,18.2,88.8,72.6,3894.673306108069,7322.319406344507,9.575293242077098,12.355217086551095,183,421.58,0.22973797186209077,NORMAL
2026-08-19 13:14:10,10.3,93.6,72.6,14489.13010843782,9314.263814819315,22.298116229721558,26.169316964048214,193,453.2,0.162161053118428,NORMAL
2026-08-19 13:14:17,16.2,94.2,72.6,2918.138048419448,4464.603241731952,9.09413399834922,11.714477692788826,195,436.01,0.19228237183783814,NORMAL
2026-08-19 13:14:23,9.0,90.9,72.6,12005.782533514981,6074.6801371264255,14.033914508212863,18.197823208451844,194,429.91,0.18790947081926013,NORMAL
2026-08-19 13:14:30,22.1,89.9,72.6,6335.261872790637,5771.326405214153,10.365891996604784,13.150758503155323,197,857.86,0.1543536811408493,NORMAL
2026-08-19 13:14:37,17.6,87.6,72.6,2887.914330045769,3019.93492887736,6.963723894413589,8.704654868016988,193,449.68,0.2429509040933634,NORMAL
2026-08-19 13:14:43,16.3,88.1,72.6,4706.34832585995,7464.62121315592,8.465208905824358,15.083463141287039,194,455.04,0.2352459338072483,NORMAL
2026-08-19 13:14:50,16.4,88.2,72.6,8398.933268657185,5655.546840395619,11.86812489331651,14.79662324361539,201,449.94,0.2253794101421993,NORMAL
2026-08-19 13:14:56,23.9,87.3,72.6,4200.321162766045,4764.189777891408,7.692614121764852,9.231136946117822,201,441.82,0.23543356002712607,NORMAL
2026-08-19 13:15:03,24.5,87.8,72.6,7291.219078609558,4145.345473484907,5.249813614127718,8.955564400570813,201,455.01,0.22674079781601564,NORMAL
2026-08-19 13:15:09,26.0,88.6,72.6,2180.432155216906,4710.047674087155,4.928922645305241,8.779643461949961,196,435.02,0.22343999806372267,NORMAL
2026-08-19 13:15:16,5.9,88.0,72.6,6269.689082607211,7015.764808167413,12.802209059643735,15.578591747277317,191,441.38,0.20668548427983063,NORMAL
2026-08-19 13:15:22,27.7,81.7,72.6,3880.5414891136897,3622.3206124403428,12.764939108926612,11.842172426353603,199,438.95,0.2168650833768917,NORMAL
2026-08-19 13:15:29,14.8,80.4,72.6,2559.3179127458534,5542.408958039054,5.868578366180451,8.9573038220649,192,424.24,0.23048242120433016,NORMAL
2026-08-19 13:15:35,9.8,80.5,72.6,4492.362607411211,6524.382315466996,10.061802469995131,13.776929535839487,196,436.65,0.22146908947214655,NORMAL
2026-08-19 13:15:42,3.3,81.5,72.6,2541.036108475088,3030.249258985515,5.5592403467094,6.949050433386749,190,434.73,0.22043730463282774,NORMAL
2026-08-19 13:15:48,18.5,81.5,72.6,5088.847385079587,7134.579478031461,9.266489927307292,14.826383883691667,196,437.39,0.23474623177417803,NORMAL
2026-08-19 13:15:55,17.7,81.5,72.6,3037.4573599258024,3599.646372099951,5.095368690400137,8.337876038836587,196,443.5,0.24056053337121935,NORMAL
2026-08-19 13:16:01,7.4,81.5,72.6,6384.009557584291,4802.163854034946,10.183556031433552,12.652296887538656,199,437.86,0.21211699664713718,NORMAL
2026-08-19 13:16:07,18.3,82.1,72.6,3741.8469560231038,5022.456757153172,5.563165541291474,8.962877816525152,192,443.44,0.2425412257911123,NORMAL
2026-08-19 13:16:14,8.5,81.4,72.6,2523.768708772872,5665.600075903701,5.398600709390693,11.414184356997465,185,456.27,0.23255730702860267,NORMAL
2026-08-19 13:16:20,33.4,79.7,72.6,3572.0582542681686,6565.6249753066595,10.310969067940515,12.465499917957937,190,432.23,0.1892014853323284,NORMAL
2026-08-19 13:16:27,8.8,80.7,72.6,4167.787677899514,4569.225085328659,9.723397411778603,10.340755977605815,194,437.73,0.2239568959516336,NORMAL
2026-08-19 13:16:33,14.1,80.3,72.6,4276.504082868553,5978.20470296498,6.799384969509878,10.353608930844587,189,431.87,0.23020322567100748,NORMAL
2026-08-19 13:16:40,5.8,77.3,72.6,2181.085540866489,4037.913891771392,4.945772201511312,6.491326014483597,189,439.91,0.2041565669975357,NORMAL
2026-08-19 13:16:46,24.7,77.8,72.6,5070.7330045727795,7527.479304618524,11.264523579130667,17.28255672414568,192,447.68,0.20109163407906505,NORMAL
2026-08-19 13:16:53,7.5,77.6,72.6,2544.0187060007866,5215.477490305694,5.5542891270561165,8.485719499669067,192,460.02,0.20970660663935092,NORMAL
2026-08-19 13:16:59,17.3,81.2,72.6,3474.7915184036087,7266.997795152358,11.53955738045832,11.847278910603874,192,433.71,0.23352955731990133,NORMAL
2026-08-19 13:17:06,15.5,80.4,72.6,7275.462406494763,18693.017744733414,22.739203830389943,24.90484229042708,199,452.11,0.20459907252892873,NORMAL
2026-08-19 13:17:12,17.4,80.4,72.6,3293.587597433402,5797.133226505008,9.397925130668796,11.246697287521673,200,443.93,0.23201396166680938,NORMAL
2026-08-19 13:17:19,24.8,82.2,72.6,9014.82584907837,7332.967996817666,12.782181278054987,16.632235879878777,198,432.83,0.210892320688721,NORMAL
2026-08-19 13:17:25,36.5,86.5,72.6,45078.82934311819,20018.652628626427,56.566456634785844,51.311649187838526,224,447.72,0.10571140455613165,NORMAL
2026-08-19 13:17:32,12.0,85.9,72.6,9127.87032796029,4688.516719051844,9.239670339062952,11.85757693513079,222,454.99,0.22108701802888558,NORMAL
2026-08-19 13:17:38,3.0,85.9,72.6,3744.5446822909876,5494.30888875573,6.930064186843284,8.932082729709121,225,434.54,0.2120035766509507,NORMAL
2026-08-19 13:17:45,29.2,87.1,72.6,6852.407007573347,7232.650654272467,8.484138161643648,15.271448690958566,223,417.36,0.2099219255242139,NORMAL
2026-08-19 13:17:51,2.5,87.2,72.6,3749.306724764787,5214.877191074315,8.52256033485135,11.31176189898452,219,424.79,0.20686336253036725,NORMAL
2026-08-19 13:17:58,4.8,86.8,72.6,3516.7399668350245,5916.669014235681,6.96169710133627,9.591671561841084,210,433.78,0.21607367676263844,NORMAL
2026-08-19 13:18:04,15.2,85.9,72.6,24915.22178801571,16947.675810193432,17.317054773167513,29.06791336924547,211,429.03,0.19732777276641644,NORMAL
2026-08-19 13:18:11,31.0,86.4,72.6,5750.691782816986,4478.75261840664,10.50806259019603,12.516956908909977,213,465.06,0.2164426158950702,NORMAL
2026-08-19 13:18:17,20.9,87.1,72.6,16229.75896229263,6872.194135988822,11.350125344563617,16.71842787239776,213,432.07,0.21882768204436392,NORMAL
2026-08-19 13:18:24,8.1,87.1,72.6,6313.060171144732,5795.715281829041,8.035225282083614,11.280220107540458,209,460.57,0.21666117020731918,NORMAL
2026-08-19 13:18:30,17.7,86.7,72.6,3830.3669609987837,6586.550404324557,9.696741884711217,13.082905717467517,209,430.59,0.2387013055938984,NORMAL
2026-08-19 13:18:37,25.7,88.4,72.6,7500.085572223471,5723.195995383543,11.444845390038703,14.2287267011292,212,428.65,0.21496569284437694,NORMAL
2026-08-19 13:18:43,44.8,87.4,72.6,4621.641047371552,6929.370585873158,8.809307774885584,17.00041851293709,211,459.09,0.16602868626689649,NORMAL
2026-08-19 13:18:50,16.0,88.3,72.6,2517.0940217105276,4279.797176789761,4.761986737033221,7.219786343243916,208,453.55,0.23741398183666274,NORMAL
2026-08-19 13:18:56,24.2,88.4,72.6,9088.805954868625,5179.645412293124,6.3085720792566935,11.386203264999885,202,447.11,0.22341473276251117,NORMAL
2026-08-19 13:19:03,17.1,92.1,72.6,4128.9236187171255,7154.1381786773045,10.794974725860863,13.10818359568819,206,445.51,0.20695464588494922,NORMAL
2026-08-19 13:19:09,41.9,93.2,72.6,9903.379376344665,8578.382309732946,20.01273598925567,22.16795371117551,208,436.05,0.14547230681507578,NORMAL
2026-08-19 13:19:15,16.2,93.4,72.6,14498.257336318551,10299.177891472727,15.881657651346522,22.82024594562413,211,494.14,0.17624361527366933,NORMAL
2026-08-19 13:19:22,17.1,93.9,72.6,5076.90589197675,5907.714015805355,5.505078678047078,10.09264424308631,196,440.44,0.19170618375919657,NORMAL
2026-08-19 13:19:29,24.9,92.2,72.6,2094.8402183997596,5559.585142727164,7.241651240422822,9.090583472020139,189,497.73,0.19566358739869488,NORMAL
2026-08-19 13:19:35,15.5,93.0,72.6,8278.013712318598,6743.12116352288,9.028779698798337,13.466654466004298,195,471.61,0.19919835042449918,NORMAL
2026-08-19 13:19:42,28.2,93.6,72.6,7760.746973958086,10455.077637900726,22.414374754166694,19.036866229566233,200,457.96,0.17547924226563627,NORMAL
2026-08-19 13:19:48,5.1,92.9,72.6,3974.7890079515573,23684.709749330646,19.946827679355433,30.8408643350034,207,440.27,0.15891062788309201,NORMAL
2026-08-19 13:19:55,3.1,88.0,72.6,8553.067981878738,5772.850396527215,6.170376930259161,10.952419051210011,203,442.58,0.1993585633901916,NORMAL
2026-08-19 13:20:01,19.3,87.8,72.6,23932.082951260887,197088.94077216365,44.61973957895061,172.92079006375323,206,432.08,0.17071781835920857,NORMAL
2026-08-19 13:20:08,23.9,87.9,72.6,3940.6032273573724,5858.78698648735,6.9387676174315915,7.8639366330891365,205,456.88,0.2356367763599464,NORMAL
2026-08-19 13:20:14,8.8,90.2,72.6,2374.3093174951578,4598.5487274471425,6.779338739116608,10.014932228240443,204,439.36,0.21082549858710287,NORMAL
2026-08-19 13:20:20,18.7,94.2,72.6,666872.1363207197,1332918.6953476842,528.3139047531573,779.7376122737221,238,425.6,-0.09280845253678971,ANOMALY
2026-08-19 13:20:27,10.9,84.8,72.6,7957.8845155970375,10634.44401242137,6.778830245799269,11.55482428261239,238,468.69,0.21363781661732617,NORMAL
2026-08-19 13:20:34,27.0,90.3,72.6,9079.221121749686,8813.276842802527,24.69263489647791,27.60667255506847,251,440.18,0.19299288190000868,NORMAL
2026-08-19 13:20:40,12.0,85.6,72.6,9874.366181979687,31019.62440637652,27.40399108784783,31.56077625285846,261,444.4,0.19395291324861674,NORMAL
2026-08-19 13:20:46,19.5,86.5,72.6,2735.7405625359775,10224.53780930685,10.31599604288105,17.706560372109266,253,451.2,0.23342376327214537,NORMAL
2026-08-19 13:20:53,10.3,86.8,72.6,3116.2911023133947,4937.514182310913,12.160985827047925,13.700351121610954,256,447.23,0.21872004021293806,NORMAL
2026-08-19 13:37:33,7.8,87.5,71.8,0.0,0.0,0.0,0.0,121,576.68,0.07985865024845695,NORMAL
2026-08-19 13:37:39,6.2,86.6,71.8,1963.675172651914,5022.588718994185,3.4296096112836225,5.815424993046142,121,522.38,0.11127272304473534,NORMAL
2026-08-19 13:37:46,17.9,87.1,71.8,6967.366383318858,4761.528221243874,11.656683719701723,14.533008273913838,127,474.55,0.13373599642623113,NORMAL
2026-08-19 13:37:52,32.3,90.0,71.8,12151.68105468988,17000.097482709836,39.07928562023299,39.687523528719105,163,553.3,0.06626207576141618,NORMAL
2026-08-19 13:37:59,8.5,90.4,72.9,1043.814948566738,5042.291194636918,2.0921129964115,3.586479422419715,163,515.3,0.2057518935716513,NORMAL
2026-08-19 13:38:06,11.5,90.3,72.9,3232.2277579499064,7013.670840172651,9.331693643440941,11.739872648199892,168,465.28,0.23259909732702816,NORMAL
2026-08-19 13:38:12,13.0,90.2,72.9,5227.875927828199,4965.76162046458,9.859623830228722,11.376489034879295,171,490.41,0.22766231896566363,NORMAL
2026-08-19 13:38:19,10.8,89.9,72.9,1251.7012545769846,3927.4973694643545,3.1673365882777054,4.373941002859688,171,514.55,0.21771194354604706,NORMAL
2026-08-19 13:38:26,18.6,89.6,72.9,3889.8230663613526,7238.369682685951,13.381556681464202,15.18581151492005,168,424.42,0.23541883557997406,NORMAL
2026-08-19 13:38:32,7.6,89.9,72.9,4324.505862317624,4896.931910470649,5.78977637205615,7.618126805337039,168,510.24,0.20735236704796556,NORMAL
2026-08-19 13:38:39,3.4,89.1,72.9,4886.759945572076,5727.036514589246,5.607906394955859,8.639207148986053,164,568.99,0.19198118422385851,NORMAL
2026-08-19 13:38:45,22.4,90.2,72.9,10956.298544300174,5439.48987432396,10.809618032936577,13.962423292543079,166,420.36,0.22482079918705106,NORMAL
2026-08-19 13:38:52,14.0,90.0,72.9,16062.180656142467,7846.559476744893,17.668657658981026,20.56266193071068,165,425.99,0.21512664995019048,NORMAL
2026-08-19 13:38:59,13.2,89.4,72.9,2171.510794972485,3336.994559430348,5.34065616077837,5.798426688845088,166,558.05,0.2166156049778823,NORMAL
2026-08-19 13:39:05,6.6,89.1,72.9,9440.441176444381,6824.77372966295,6.876647571123382,12.706848772727987,157,454.93,0.21548666842179676,NORMAL
2026-08-19 13:39:12,0.1,89.0,72.9,1298.0308769139178,5552.8574772172415,3.3627742925231034,6.878401961979075,156,532.88,0.19113801427747185,NORMAL
2026-08-19 13:39:18,1.2,87.7,72.9,277.59988412039706,4001.976749057757,1.966647680416982,6.3537848136548645,156,571.0,0.19245510901448365,NORMAL
2026-08-19 13:39:25,3.9,87.7,72.9,2824.536947247692,5433.786306432012,8.297699610010847,12.823717579107672,157,603.17,0.19690424979665733,NORMAL
2026-08-19 13:39:32,0.3,88.2,72.9,355.10813914990956,4995.057857662305,2.849262940814308,4.198913807515822,157,604.16,0.17634910569222534,NORMAL
2026-08-19 13:39:38,0.3,88.2,72.9,1927.3349980020266,5244.074486957393,3.590192483083564,6.731610905781682,157,573.14,0.18572377568110215,NORMAL
2026-08-19 13:39:45,16.8,90.1,72.9,8028.332473698141,16518.557034190682,25.016015141230085,29.084885073839796,169,462.08,0.21543978969123295,NORMAL
2026-08-19 13:39:52,24.1,90.1,72.9,28812.208809181448,128408.11815171808,131.29229880122193,166.35417281634594,210,434.13,0.13911457710154362,NORMAL
2026-08-19 13:39:58,13.1,91.8,72.9,25205.88985859849,160251.57852101955,93.17500140698833,185.89400770105502,243,430.25,0.13521700369708006,NORMAL
2026-08-19 13:40:05,10.0,92.1,72.9,5219.158264716197,163489.7637460621,41.52934233779829,134.7802099314626,238,458.36,0.14918762739562352,NORMAL
2026-08-19 13:40:11,5.5,91.4,72.9,7197.062929598447,48905.55370128593,46.01624958152204,51.02792032802444,243,430.41,0.15895932062952683,NORMAL
2026-08-19 13:40:18,34.5,95.3,73.0,27094.598898673954,136509.66190772408,106.23900384955351,160.27173503378202,268,451.64,0.08245985950344636,NORMAL
2026-08-19 13:40:25,44.7,92.5,72.9,14860.597539120183,99803.25087683155,46.852071132121914,103.10488145580227,252,434.06,0.12418484210295799,NORMAL
2026-08-19 13:40:31,32.9,86.8,73.0,15225.149965208322,111538.39107969725,48.905629076406974,127.90702989214131,250,479.93,0.16463402402322808,NORMAL
2026-08-19 13:40:38,17.0,86.9,73.0,15939.307147998581,82298.35823113222,49.10520072433364,103.03054385105587,256,538.72,0.1763510193748613,NORMAL
2026-08-19 13:40:45,14.8,87.2,73.0,5338.089148960672,17748.40597470528,17.50144119342035,29.617823558095978,246,454.98,0.22754416857753978,NORMAL
2026-08-19 13:40:51,15.2,86.3,73.0,26127.02479352817,409452.3511647753,93.25152366387762,369.98824599324905,230,449.52,0.146684477636089,NORMAL
2026-08-19 13:40:58,17.0,85.8,73.0,4860.05768628909,10617.849468337345,13.963066240041107,20.6410544417999,235,430.37,0.24176385079552604,NORMAL
2026-08-19 13:41:04,27.1,85.8,73.0,4512.375027638374,18936.277782337078,19.3174552858516,28.291706166680296,234,446.4,0.22079625991947066,NORMAL
2026-08-19 13:41:11,11.1,86.1,73.0,6609.076459078852,36983.3378148932,20.80761748578198,47.53857133612963,237,551.64,0.18429013243789583,NORMAL
2026-08-19 13:41:18,3.4,85.9,73.0,2623.1268653603374,9471.93063205736,10.879396691739368,15.350381633550068,240,459.11,0.22223115823994322,NORMAL
2026-08-19 13:41:24,6.3,86.0,73.0,17598.350529241405,106462.30033270236,61.06592327542244,123.34407331561754,266,559.87,0.1308570700065304,NORMAL
2026-08-19 13:41:31,11.0,86.2,73.0,1103.4588013634789,4987.18059184191,3.2796667968112043,7.602863938062336,266,616.37,0.20029046997987332,NORMAL
2026-08-19 13:41:38,7.0,85.9,73.0,1869.0020841918708,8921.474488788916,6.213241058735047,11.24300763009199,262,498.17,0.22065099985337622,NORMAL
2026-08-19 13:41:44,18.8,86.9,73.0,7062.846639895814,18497.2286952627,26.211135847414404,33.29115530045163,265,434.47,0.22804404141656076,NORMAL
2026-08-19 13:41:51,29.4,87.6,73.0,9075.495516156465,13159.597525994552,27.77887633526742,29.448644858152345,230,454.72,0.21039404737373008,NORMAL
2026-08-19 13:41:58,35.4,88.0,73.0,32751.87837917179,236958.98082181843,105.019626492287,254.13840350298022,237,438.22,0.10693411586290041,NORMAL
2026-08-19 13:42:04,7.3,89.6,73.0,11353.45463888615,86116.38705168068,37.75185894293376,91.2715625849242,241,436.03,0.16605915865680232,NORMAL
2026-08-19 13:42:11,10.1,88.5,73.0,4149.2384906050665,20077.230488013985,17.504124226690486,22.37483705498697,240,538.7,0.18748114902201396,NORMAL
2026-08-19 13:42:17,13.7,89.6,73.0,16475.22670660724,107930.03775973136,62.96017322478486,132.2014088615435,230,879.31,0.1046843461386816,NORMAL
2026-08-19 13:42:24,13.1,90.2,73.0,6081.505169490549,24147.432183927234,19.27621840377362,38.410699907519486,229,430.89,0.2095967214834465,NORMAL
2026-08-19 13:42:31,38.0,93.7,73.0,34361.153303204774,331694.0176716423,96.92506098744062,309.6725218969801,244,443.3,0.07992597366277188,NORMAL
2026-08-19 13:42:38,27.2,93.1,73.0,23343.942378443382,106905.51760561619,61.112582533744735,110.82356384850725,255,446.43,0.14709003267248677,NORMAL
2026-08-19 13:42:44,12.8,93.9,73.0,19527.408444395925,81038.3604594015,32.87823351543758,82.94967171325996,248,464.84,0.14866034997257832,NORMAL
2026-08-19 13:42:51,15.4,94.6,73.0,103102.23232410882,410168.0922753605,132.09844573178026,365.4622903654973,247,475.25,0.020180405649519173,NORMAL
2026-08-19 13:42:57,20.8,92.3,73.0,53718.93327218769,199851.86572523412,75.99027908181115,199.1156815702328,240,433.92,0.0966265150293601,NORMAL
2026-08-19 13:43:04,2.0,88.0,73.0,11886.800511939075,10996.566698840581,18.89575365015634,23.46730695261352,230,472.97,0.1968565714082135,NORMAL
2026-08-19 13:43:11,16.3,85.3,73.0,2364.9994050740415,4749.129697055369,7.833119048652876,8.586303572561807,224,466.03,0.25857415683704776,NORMAL
2026-08-19 13:43:17,28.4,86.3,73.0,17671.295117548932,30904.898675508877,36.86493056447342,48.8007072636267,234,442.23,0.1938399640646271,NORMAL
2026-08-19 13:43:24,32.0,86.4,73.0,20222.348905420495,62705.659241366695,54.744182383848894,76.48978816409999,237,558.29,0.14845083516499968,NORMAL
